clause_id,app_name,source_document,clause_text,best_match_taxonomy_id,dpdp_category,matched_act,verdict,verdict_score,justification,label_status,label_needs_review,cache_key,run_id,model
S000225,Google,Google Cloud Terms of Service,"""Third-Party Legal Proceeding"" means any formal legal proceeding filed by an unaffiliated third party before a court or government tribunal (including any appellate proceeding).",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses 'Third-Party Legal Proceeding' but does not address any of the statutory requirements related to data protection, intermediary liability, cross-border transfers, data principal rights, data retention, or security safeguards. It is a general legal definition and does not fulfill the checkable tests for",NEW_SUCCESS,False,515880eae51f7468ca29c9af08abefd81f9c4197b445a4eccedbce09b5776605,run-c6bf936e43df-5d0fde37,qwen3:8b
S000231,Google,Google Play Terms of Service,"Age Restrictions. In order to use Google Play, you must have a valid Google account (“Google Account”), subject to the following age restrictions. If you are considered a minor in your country, you must have your parent or legal guardian’s permission to use Google Play and to accept the Terms. You must comply with any additional age restrictions that might apply for the use of specific Content or features on Google Play. Family managers and family members must meet these additional requirements as well.",DPDP_RUL-0227,Children/Vulnerable Groups,DPDP_RULES_2025,Partially Compliant,0.5,"The clause mentions age restrictions and the need for parental permission for minors, which partially addresses the requirement to restrict access to harmful content for children. However, it does not explicitly state that harmful content is restricted or that such content is not accessible to",NEW_SUCCESS,False,8a0793015a68fb4192435400af66bc1e57718081764b333608b5744a8a8c7588,run-c6bf936e43df-5d0fde37,qwen3:8b
S000260,Google,Google Play Terms of Service,"(d)Price Increases. When you purchase a subscription, you will initially be charged at the rate applicable at the time of your agreement to subscribe. If the price of the subscription increases later, Google will notify you. The increase will apply to the next payment due from you after the notice, provided that you have been given at least 30 days' prior notice before the charge is made. If you are given less than 30 days' prior notice, the price increase will not apply until the payment after the next payment due. If you do not wish to pay the increased price for a subscription, you may cancel the subscription as described in the Cancellations section of these Terms, and you will not be charged further amounts for the subscription, provided you have notified us before the end of the current billing period. Where the Provider increases the price of a subscription and consent is required, Google may cancel your subscription unless you agree to the new price. If your subscription is cancelled and you later decide to re-subscribe, you will be charged at the then current subscription rate.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses subscription pricing and cancellation related to subscriptions, but does not address the statutory requirements regarding the right to withdraw consent, ease of withdrawal, cessation of processing, or use of a Consent Manager as specified in the candidate rules.",NEW_SUCCESS,False,dc48ce8cf0e4195eb651e47a30f17beeb704ba7d25efd0bf0539f5bb883f7d45,run-c6bf936e43df-5d0fde37,qwen3:8b
S000278,Google,Google Privacy Policy,"When you use our services, you’re trusting us with your information. We understand this is a big responsibility and work hard to protect your information and put you in control.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses general trust and responsibility but does not address any of the specific statutory requirements related to security safeguards, intermediary liability, consent withdrawal, or penalties for breaches.",NEW_SUCCESS,False,ee5bf74e97fc60a2a6a04874885209d2b70ad13b0485db9479507cdc8f7325fb,run-c6bf936e43df-5d0fde37,qwen3:8b
S000279,Google,Google Privacy Policy,"This Privacy Policy is meant to help you understand what information we collect, why we collect it, and how you can update, manage, export, and delete your information.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses general data management options but does not specifically address the statutory requirements related to consent withdrawal, data erasure, or rights exercise as outlined in the candidate rules.",NEW_SUCCESS,False,3fc5ce2e5015d7b8a77e034eb3d99535564f344b1326b83d0fce3d4900a066fc,run-c6bf936e43df-5d0fde37,qwen3:8b
S000280,Google,Google Privacy Policy,"We build a range of services that help millions of people daily to explore and interact with the world in new ways. Our services include: Products that are integrated into third-party apps and sites, like ads, analytics, and embedded Google Maps",NONE,Not Applicable,None,Not Addressed,0.0,The clause discusses Google's services and their integration into third-party apps and sites but does not address contractual provisions for security safeguards between data fiduciaries and processors as required by DPDP_RUL-0176.,NEW_SUCCESS,False,160660bff7a950508f0393583efa608a9244bd354096d2a06e1d4a2c87e5687a,run-c6bf936e43df-5d0fde37,qwen3:8b
S000282,Google,Google Privacy Policy,"You can use our services in a variety of ways to manage your privacy. For example, you can sign up for a Google Account if you want to create and manage content like emails and photos, or see more relevant search results. And you can use many Google services when you’re signed out or without creating an account at all, like searching on Google or watching YouTube videos. You can also choose to browse the web in a private mode, like Chrome Incognito mode, which helps keep your browsing private from other people who use your device. And across our services, you can adjust your privacy settings (like history and personalization controls) to make choices about whether we save some types of data to your Google account and how we use it.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses privacy settings and user control over data but does not specifically address any of the statutory requirements related to security safeguards, breach notification, consent for children, intermediary liability, or data principal rights as outlined in the candidate rules.",NEW_SUCCESS,False,b046c3275edb474a9b51adf94f4f84fa3cb8a9ac20b71e98fc05dca7f0dfe575,run-c6bf936e43df-5d0fde37,qwen3:8b
S000283,Google,Google Privacy Policy,"To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms. And if you have any questions about this Privacy Policy, you can contact us.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses general contact mechanisms for questions about the Privacy Policy but does not specifically address the statutory requirements related to consent withdrawal, grievance redressal, or other specific provisions under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,9bb80fc2d7f46f2eb4e60424aea1888a71d761221e015f700b42ac55b1137a15,run-c6bf936e43df-5d0fde37,qwen3:8b
S000284,Google,Google Privacy Policy,"We collect information to provide better services to all our users — from figuring out basic stuff like which language you speak, to more complex things like which ads you’ll find most useful, the people who matter most to you online, or which YouTube videos you might like. The information Google collects, and how that information is used, depends on how you use our services and how you manage your privacy controls.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses general data collection purposes and does not address any of the specific statutory requirements related to intermediary liability, consent, data principal rights, security safeguards, or communication links as outlined in the candidate rules.",NEW_SUCCESS,False,5c0d2b0e453cd9605dd170874311ad24c4c8bca515342ab3aa3a9544cd4c70ad,run-c6bf936e43df-5d0fde37,qwen3:8b
S000285,Google,Google Privacy Policy,"Google also collects and uses data that is not associated with your account. For example, when you’re not signed in to a Google Account, we store the information we collect with unique identifiers tied to the browser, application, or device you’re using. This allows us to do things like maintain your preferences across browsing sessions, such as your preferred language or whether to show you more relevant search results or ads based on your activity.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses data collection and usage in the context of non-signed-in sessions but does not address any of the specific statutory requirements related to consent withdrawal, government access blocking, penalties, security safeguards, or intermediary liability under the DPDP Act 2023 or IT Act 2000.",NEW_SUCCESS,False,3e03a1ffdf426488550ea9393337e2e86b12f5986bf0b929c6ad890f7502704a,run-c6bf936e43df-5d0fde37,qwen3:8b
S000286,Google,Google Privacy Policy,"When you’re signed in, we also collect information that we store with your Google Account, which we treat as personal information.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the collection of information linked to a Google Account but does not address any of the specific statutory requirements under the DPDP Act 2023 or IT Act 2000. It does not mention verifiable consent for children, security safeguards, intermediary liability, breach notification,",NEW_SUCCESS,False,b9dd20e1ed35578b7d3564e3bf58b344798fdb70375f9255f41eb92288331bc9,run-c6bf936e43df-5d0fde37,qwen3:8b
S000287,Google,Google Privacy Policy,"When you create a Google Account, you provide us with personal information that includes your name and a password. You can also choose to add a phone number or payment information to your account. Even if you aren’t signed in to a Google Account, you might choose to provide us with information — like an email address to communicate with Google or receive updates about our services.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the collection of personal information during account creation but does not address security safeguards, logging, access control, or contractual provisions required by the DPDP Act 2023 and DPDP Rules 2025. It also does not mention compliance with the IT Act 2000 requirements",NEW_SUCCESS,False,b780fb4192899904c365659b0fbec5092c2c882b7a5cb0be7ecb8860ce7c0fb8,run-c6bf936e43df-5d0fde37,qwen3:8b
S000288,Google,Google Privacy Policy,"We also collect the content you create, upload, or receive from others when using our services. This includes things like email you write and receive, photos and videos you save, docs and spreadsheets you create, and comments you make on YouTube videos.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses data collection but does not address contractual provisions for security safeguards between data fiduciaries and processors, which is the subject matter of DPDP_RUL-0176.",NEW_SUCCESS,False,95928799e3359a8a3008a869c6f5913f84f73a1eba45ee07df39be2520b3e131,run-c6bf936e43df-5d0fde37,qwen3:8b
S000289,Google,Google Privacy Policy,"We collect information about the apps, browsers, and devices you use to access Google services, which helps us provide features like automatic product updates and dimming your screen if your battery runs low.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses data collection for specific features but does not address any of the statutory requirements related to data principal rights, consent, intermediary liability, or government directions. It lacks specificity on mechanisms for exercising rights, withdrawal of consent, or compliance with government directives.",NEW_SUCCESS,False,806906509dd07183913b56d73e6b4bb08ea28c4168df1823cfc6919bc603be4a,run-c6bf936e43df-5d0fde37,qwen3:8b
S000290,Google,Google Privacy Policy,"The information we collect includes unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number. We also collect information about the interaction of your apps, browsers, and devices with our services, including IP address, crash reports, system activity, and the date, time, and referrer URL of your request.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause describes the types of data collected but does not address any of the specific statutory requirements related to consent withdrawal, data principal rights, data erasure, or government-directed access blocking.",NEW_SUCCESS,False,ce944b63f10b33322557bd9b3f9db011817795750f65a8d5962a53f03db1396e,run-c6bf936e43df-5d0fde37,qwen3:8b
S000291,Google,Google Privacy Policy,"We collect this information when a Google service on your device contacts our servers — for example, when you install an app from the Play Store or when a service checks for automatic updates. If you’re using an Android device with Google apps, your device periodically contacts Google servers to provide information about your device and connection to our services. This information includes things like your device type and carrier name, crash reports, which apps you've installed, and, depending on your device settings, other information about how you’re using your Android device.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses data collection practices related to device and service interactions but does not address any of the specific statutory requirements related to consent withdrawal, data erasure, communication links, or access to consent records as outlined in the candidate rules.",NEW_SUCCESS,False,e0c7120cacc0121ab0e66102196442e92a4ec2dd214ab67ca0c11100753f1234,run-c6bf936e43df-5d0fde37,qwen3:8b
S000292,Google,Google Privacy Policy,"We collect information about your activity in our services, which we use to do things like recommend a YouTube video you might like. The activity information we collect may include: Chrome browsing history you’ve synced with your Google Account",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses data collection practices related to user activity and browsing history but does not address any of the specific statutory requirements in the candidate rules, such as consent withdrawal, government access blocking, security safeguards, or penalty proportionality.",NEW_SUCCESS,False,4bea5c1c856c1d1781f4cf9702f5f5ae2a5e43d2cedb5e62b557347d608117a3,run-c6bf936e43df-5d0fde37,qwen3:8b
S000294,Google,Google Privacy Policy,"If you use our services to make and receive calls or send and receive messages, we may collect call and message log information like your phone number, calling-party number, receiving-party number, forwarding numbers, sender and recipient email address, time and date of calls and messages, duration of calls, routing information, and types and volumes of calls and messages.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the collection of call and message log information but does not specify any security safeguards, access control measures, logging, monitoring, or retention mechanisms required by the statutory rules. It does not address the subject matter of any of the candidate rules.",NEW_SUCCESS,False,03d45b12e0365f6c9991b1dcb54d436e255c212263bff124c432f6e85dcf7ac9,run-c6bf936e43df-5d0fde37,qwen3:8b
S000295,Google,Google Privacy Policy,You can visit your Google Account to find and manage activity information that’s saved in your history.,NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses managing activity information in a Google Account but does not specifically address the statutory requirements related to consent withdrawal, government directions to block access, proportionate penalties, or non-disclosure of personal information. It is a general feature of account management and does not",NEW_SUCCESS,False,d31cf2a5b0a673d4c322c30dba28d76c87fd005e784b7bd40e8217c386e4f3e4,run-c6bf936e43df-5d0fde37,qwen3:8b
S000296,Google,Google Privacy Policy,"We collect location information when you use our services, which helps us offer features like driving directions, search results for things near you, and ads based on your location.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the collection of location information for specific services but does not address any of the statutory requirements related to intermediary liability, consent withdrawal, or data disclosure under the DPDP Act 2023 or IT Act 2000.",NEW_SUCCESS,False,f08abda8be6461e9b1fcbdfb7eb62126d9b8f8e1c185abd0641431a2e443d877,run-c6bf936e43df-5d0fde37,qwen3:8b
S000297,Google,Google Privacy Policy,"Depending on the products you’re using and settings you choose, Google may use different types of location information to help make some services and products you use more helpful. These include: Information about things near your device, such as Wi-Fi access points, cell towers, and Bluetooth-enabled devices",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the use of location information by Google but does not address any of the statutory requirements related to data principal rights, consent, or intermediary liability under the DPDP Act 2023, DPDP Rules 2025, or IT Act 2000.",NEW_SUCCESS,False,9a214352786a421a532d87772836e8ee85267544e33ffad7f22b293aafe8f366,run-c6bf936e43df-5d0fde37,qwen3:8b
S000299,Google,Google Privacy Policy,"The types of location data we collect and how long we store it depend in part on your device and account settings. For example, you can turn your Android device’s location on or off using the device’s settings app. You can also turn on Timeline if you want to create a private map of where you go with your signed-in devices. Depending on your settings, your searches and other activity from Google services, which may also include location information, are saved as history to your Google Account. For example, activity from services like Search, Maps, and Shopping is saved to Search Services History, and your activity on some other Google sites and apps is saved to Web & App Activity. Learn more about how we use location information.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses location data collection and storage settings but does not address any of the specific statutory requirements related to grievance redressal, security safeguards, consent withdrawal, or intermediary liability as outlined in the candidate rules.",NEW_SUCCESS,False,b69a09f0805abbeef55f7411df5d9d868ff24c11e4bdd072c1b829eb915dc2c1,run-c6bf936e43df-5d0fde37,qwen3:8b
S000300,Google,Google Privacy Policy,"In some circumstances, Google also collects information about you from publicly accessible sources. For example, if your name appears in your local newspaper, Google’s Search engine may index that article and display it to other people if they search for your name. We may also collect information about you from trusted partners, such as directory services who provide us with business information to be displayed on Google’s services, marketing partners who provide us with information about potential customers of our business services, and security partners who provide us with information to protect against abuse. We also receive information from partners to provide advertising and research services on their behalf.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the collection of information from publicly accessible sources and trusted partners, but does not address any of the specific statutory requirements related to data principal rights, security safeguards, or contractual obligations under the DPDP Act 2023, DPDP Rules 2025, or IT Act",NEW_SUCCESS,False,d16f628087e5399c01f5a2064362c5c0854f421144567a78e7bd552d385d6fa4,run-c6bf936e43df-5d0fde37,qwen3:8b
S000301,Google,Google Privacy Policy,"We use various technologies to collect and store information, including cookies, pixel tags, local storage, such as browser web storage or application data caches, databases, and server logs.",DPDP_RUL-0173,Security Safeguards,DPDP_RULES_2025,Partially Compliant,0.5,"The clause mentions the use of technologies like server logs, which relates to logging and monitoring, but it does not specify mechanisms for monitoring, review, or detection of unauthorized access as required by DPDP_RUL-0173.",NEW_SUCCESS,False,0ac7b6d9933bb6fec44f6a4a08fb3246a783b14718f700be56d57b64075d42e5,run-c6bf936e43df-5d0fde37,qwen3:8b
S000302,Google,Google Privacy Policy,"We use the information we collect from all our services for the following purposes: We use your information to deliver our services, like processing the terms you search for in order to return results or helping you share content by suggesting recipients from your contacts.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the use of information for service delivery purposes but does not address any of the specific statutory requirements related to consent withdrawal, data blocking by government, or non-disclosure of personal information. It lacks any actionable mechanism or compliance with the checkable tests",NEW_SUCCESS,False,efd4a974b7e92f33d6e5692aa1b3b336d0eed0430822d2802c11f0749e227c80,run-c6bf936e43df-5d0fde37,qwen3:8b
S000304,Google,Google Privacy Policy,"We also use your information to ensure our services are working as intended, such as tracking outages or troubleshooting issues that you report to us. And we use your information to make improvements to our services — for example, understanding which search terms are most frequently misspelled helps us improve spell-check features used across our services.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the use of user data for service improvements and troubleshooting, but it does not address any of the specific statutory requirements under the IT Act 2000 or DPDP Act 2023, such as data disclosure, consent withdrawal, security safeguards, or government access directives.",NEW_SUCCESS,False,c126cfffbd914c27fdb86ecbcc3ed7ee922253e34ba452c51e65317eec5c0798,run-c6bf936e43df-5d0fde37,qwen3:8b
S000305,Google,Google Privacy Policy,"We use the information we collect in existing services to help us develop new ones. For example, understanding how people organized their photos in Picasa, Google’s first photos app, helped us design and launch Google Photos.We use the information we collect to tailor our services for you, including providing customized and personalized experiences and recommendations, including things like content, and search results. For example, Security Checkup provides security tips adapted to how you use Google products. And, depending on your available settings, Google Play could use information like apps you’ve already installed and videos you’ve watched on YouTube to suggest new apps you might like.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the use of collected information for developing new services and personalization, but does not address any of the specific statutory requirements related to security safeguards, data principal rights, or contractual obligations under the DPDP Act 2023 or DPDP Rules 2025.",NEW_SUCCESS,False,a96da555e0460d79ab49435a2aa4ec247df3df823053856367f6dea636109344,run-c6bf936e43df-5d0fde37,qwen3:8b
S000306,Google,Google Privacy Policy,"Depending on your settings, we may also show you personalized ads based on your interests and activity across Google services. For example, if you search for “mountain bikes,” you may see ads for sports equipment on YouTube. You can control what information we use to show you ads by visiting your ad settings in My Ad Center.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses personalized ads and user settings for ad preferences, which does not directly address any of the statutory requirements under the DPDP Act 2023 or IT Act 2000. It does not pertain to security safeguards, consent for children, intermediary liability, breach notification, or",NEW_SUCCESS,False,ce49e5493e2fb450bba946492a53984a5e64427ae3a922a2026167f38f398685,run-c6bf936e43df-5d0fde37,qwen3:8b
S000307,Google,Google Privacy Policy,"We don’t show you personalized ads based on sensitive categories, such as race, religion, sexual orientation, or health.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the exclusion of personalized ads based on sensitive categories but does not address any of the specific statutory requirements under the DPDP Act 2023, DPDP Rules 2025, or IT Act 2000.",NEW_SUCCESS,False,97001a28fa74f5063f16aebe7af16f20dfdf90e6d0b5971e07f9980534eb9220,run-c6bf936e43df-5d0fde37,qwen3:8b
S000308,Google,Google Privacy Policy,"We don’t show you personalized ads based on your content from Drive, Gmail, or Photos.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the absence of personalized ads based on specific data sources but does not address any of the statutory requirements related to children/vulnerable groups, security safeguards, breach notification, data principal rights, data retention, or consent withdrawal.",NEW_SUCCESS,False,885b22621253a4146e909ee6fdd98188a3e059073a03aef0762bc1c3b722e97f,run-c6bf936e43df-5d0fde37,qwen3:8b
S000309,Google,Google Privacy Policy,"We don’t share information that personally identifies you with advertisers, such as your name or email, unless you ask us to. For example, if you see an ad for a nearby flower shop and select the “tap to call” button, we’ll connect your call and may share your phone number with the flower shop.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses the sharing of personal information with advertisers under specific conditions but does not address any of the statutory requirements related to children/vulnerable groups, security safeguards, consent, data retention, or erasure as outlined in the candidate rules.",NEW_SUCCESS,False,7909f3b370e2b6371fc9d1591d3d40bfc8380e27dc8b0d3c9711daaebf717953,run-c6bf936e43df-5d0fde37,qwen3:8b
S000310,Google,Google Privacy Policy,"We use data for analytics and measurement to understand how our services are used. For example, we analyze data about your visits to our sites to do things like optimize product design. And we also use data about the ads you interact with, including your related Google Search activity, to help advertisers understand the performance of their ad campaigns. We use a variety of tools to do this, including ad and analytics services. When you visit sites or use apps that use Google’s ad or analytics services, those services may link information about your activity from that site or app with activity from other sites or apps that use our services.",NONE,Not Applicable,None,Not Addressed,0.0,"The clause discusses data usage for analytics and measurement purposes but does not address any of the specific statutory requirements under the DPDP Rules 2025 or IT Act 2000. It does not provide a clear communication link for data principals, ensure confidentiality, manage consent, implement",NEW_SUCCESS,False,e8e9fa389d08ff593c50be2d1a94a0d9755cb7212e8282bcb1aed9bb2eb60398,run-c6bf936e43df-5d0fde37,qwen3:8b
